2026-04-26 00:22:18.704 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stderr: '2026-04-26 00:22:18,704 - freqtrade.optimize.backtesting - INFO - Dataload compl'
2026-04-26 00:22:18.723 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stderr: '2026-04-26 00:22:18,722 - freqtrade.optimize.backtesting - INFO - Running backte'
2026-04-26 00:22:18.724 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stderr: '2026-04-26 00:22:18,723 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:22:18.724 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stderr: '2026-04-26 00:22:18,723 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:22:18.725 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stderr: '2026-04-26 00:22:18,724 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:22:18.725 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stderr: '2026-04-26 00:22:18,725 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:22:18.737 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stderr: '2026-04-26 00:22:18,736 - freqtrade.optimize.backtesting - INFO - Backtesting wi'
2026-04-26 00:22:18.969 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stderr: '2026-04-26 00:22:18,969 - freqtrade.misc - INFO - dumping json to "/home/mohs/De'
2026-04-26 00:22:18.982 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: 'Result for strategy yes\n'
2026-04-26 00:22:18.982 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '                                                BACKTESTING REPORT              '
2026-04-26 00:22:18.983 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┏━━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━'
2026-04-26 00:22:18.983 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┃      Pair ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃     Avg D'
2026-04-26 00:22:18.983 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┡━━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━'
2026-04-26 00:22:18.983 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│  XRP/USDT │      3 │         2.34 │           2.873 │         3.59 │          '
2026-04-26 00:22:18.983 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│  ETH/USDT │      3 │          1.1 │           1.315 │         1.64 │         1'
2026-04-26 00:22:18.983 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ HOME/USDT │      1 │        -2.01 │          -0.815 │        -1.02 │ 2 days, 2'
2026-04-26 00:22:18.983 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│     TOTAL │      7 │         1.19 │           3.374 │         4.22 │         2'
2026-04-26 00:22:18.984 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '└───────────┴────────┴──────────────┴─────────────────┴──────────────┴──────────'
2026-04-26 00:22:18.989 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '                                             LEFT OPEN TRADES REPORT            '
2026-04-26 00:22:18.990 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┏━━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━'
2026-04-26 00:22:18.990 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┃      Pair ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃     Avg D'
2026-04-26 00:22:18.990 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┡━━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━'
2026-04-26 00:22:18.990 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│  ETH/USDT │      1 │        -1.38 │          -0.585 │        -0.73 │         2'
2026-04-26 00:22:18.990 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ HOME/USDT │      1 │        -2.01 │          -0.815 │        -1.02 │ 2 days, 2'
2026-04-26 00:22:18.990 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│     TOTAL │      2 │         -1.7 │          -1.399 │        -1.75 │  1 day, 2'
2026-04-26 00:22:18.991 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '└───────────┴────────┴──────────────┴─────────────────┴──────────────┴──────────'
2026-04-26 00:22:18.992 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '                                                ENTER TAG STATS                 '
2026-04-26 00:22:18.992 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┏━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━'
2026-04-26 00:22:18.993 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┃ Enter Tag ┃ Entries ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃ Avg Dura'
2026-04-26 00:22:18.993 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┡━━━━━━━━━━━╇━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━'
2026-04-26 00:22:18.993 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│     OTHER │       7 │         1.19 │           3.374 │         4.22 │     21:0'
2026-04-26 00:22:18.993 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│     TOTAL │       7 │         1.19 │           3.374 │         4.22 │     21:0'
2026-04-26 00:22:18.993 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '└───────────┴─────────┴──────────────┴─────────────────┴──────────────┴─────────'
2026-04-26 00:22:18.996 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '                                                EXIT REASON STATS               '
2026-04-26 00:22:18.996 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┏━━━━━━━━━━━━━┳━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━'
2026-04-26 00:22:18.996 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┃ Exit Reason ┃ Exits ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃    Avg D'
2026-04-26 00:22:18.996 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┡━━━━━━━━━━━━━╇━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━'
2026-04-26 00:22:18.996 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│         roi │     5 │         2.34 │           4.773 │         5.97 │        1'
2026-04-26 00:22:18.997 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│  force_exit │     2 │         -1.7 │          -1.399 │        -1.75 │ 1 day, 2'
2026-04-26 00:22:18.997 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│       TOTAL │     7 │         1.19 │           3.374 │         4.22 │        2'
2026-04-26 00:22:18.997 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '└─────────────┴───────┴──────────────┴─────────────────┴──────────────┴─────────'
2026-04-26 00:22:19.000 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '                                                        MIXED TAG STATS         '
2026-04-26 00:22:19.000 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┏━━━━━━━━━━━┳━━━━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━'
2026-04-26 00:22:19.000 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┃ Enter Tag ┃ Exit Reason ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit'
2026-04-26 00:22:19.000 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┡━━━━━━━━━━━╇━━━━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━'
2026-04-26 00:22:19.001 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│           │         roi │      5 │         2.34 │           4.773 │         5.'
2026-04-26 00:22:19.002 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│           │  force_exit │      2 │         -1.7 │          -1.399 │        -1.'
2026-04-26 00:22:19.004 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│     TOTAL │             │      7 │         1.19 │           3.374 │         4.'
2026-04-26 00:22:19.006 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '└───────────┴─────────────┴────────┴──────────────┴─────────────────┴───────────'
2026-04-26 00:22:19.011 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '                         SUMMARY METRICS                          \n'
2026-04-26 00:22:19.011 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓\n'
2026-04-26 00:22:19.012 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┃ Metric                        ┃ Value                          ┃\n'
2026-04-26 00:22:19.012 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┡━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┩\n'
2026-04-26 00:22:19.012 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Backtesting from              │ 2025-10-07 00:00:00            │\n'
2026-04-26 00:22:19.012 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Backtesting to                │ 2025-10-21 00:00:00            │\n'
2026-04-26 00:22:19.012 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Trading Mode                  │ Spot                           │\n'
2026-04-26 00:22:19.012 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Max open trades               │ 2                              │\n'
2026-04-26 00:22:19.012 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│                               │                                │\n'
2026-04-26 00:22:19.013 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Total/Daily Avg Trades        │ 7 / 0.5                        │\n'
2026-04-26 00:22:19.013 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Starting balance              │ 80 USDT                        │\n'
2026-04-26 00:22:19.013 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Final balance                 │ 83.374 USDT                    │\n'
2026-04-26 00:22:19.013 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Absolute profit               │ 3.374 USDT                     │\n'
2026-04-26 00:22:19.013 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Total profit %                │ 4.22%                          │\n'
2026-04-26 00:22:19.013 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ CAGR %                        │ 193.56%                        │\n'
2026-04-26 00:22:19.013 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Sortino                       │ 40.03                          │\n'
2026-04-26 00:22:19.014 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Sharpe                        │ 6.14                           │\n'
2026-04-26 00:22:19.014 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Calmar                        │ 348.61                         │\n'
2026-04-26 00:22:19.014 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ SQN                           │ 1.57                           │\n'
2026-04-26 00:22:19.014 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Profit factor                 │ 3.41                           │\n'
2026-04-26 00:22:19.014 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Expectancy (Ratio)            │ 0.48 (0.69)                    │\n'
2026-04-26 00:22:19.014 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Avg. daily profit             │ 0.241 USDT                     │\n'
2026-04-26 00:22:19.014 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Avg. stake amount             │ 40.911 USDT                    │\n'
2026-04-26 00:22:19.017 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Total trade volume            │ 577.284 USDT                   │\n'
2026-04-26 00:22:19.017 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│                               │                                │\n'
2026-04-26 00:22:19.017 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Best Pair                     │ XRP/USDT 3.59%                 │\n'
2026-04-26 00:22:19.017 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Worst Pair                    │ HOME/USDT -1.02%               │\n'
2026-04-26 00:22:19.017 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Best trade                    │ ETH/USDT 2.34%                 │\n'
2026-04-26 00:22:19.017 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Worst trade                   │ HOME/USDT -2.01%               │\n'
2026-04-26 00:22:19.018 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Best day                      │ 2.858 USDT                     │\n'
2026-04-26 00:22:19.018 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Worst day                     │ -1.399 USDT                    │\n'
2026-04-26 00:22:19.018 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Days win/draw/lose            │ 3 / 0 / 1                      │\n'
2026-04-26 00:22:19.018 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Min/Max/Avg. Duration Winners │ 0d 04:00 / 1d 08:00 / 0d 12:00 │\n'
2026-04-26 00:22:19.018 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Min/Max/Avg. Duration Losers  │ 0d 20:00 / 2d 20:00 / 1d 20:00 │\n'
2026-04-26 00:22:19.018 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Max Consecutive Wins / Loss   │ 5 / 2                          │\n'
2026-04-26 00:22:19.018 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Rejected Entry signals        │ 12                             │\n'
2026-04-26 00:22:19.019 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Entry/Exit Timeouts           │ 0 / 0                          │\n'
2026-04-26 00:22:19.019 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│                               │                                │\n'
2026-04-26 00:22:19.019 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Min balance                   │ 80.937 USDT                    │\n'
2026-04-26 00:22:19.019 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Max balance                   │ 84.773 USDT                    │\n'
2026-04-26 00:22:19.019 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Max % of account underwater   │ 1.65%                          │\n'
2026-04-26 00:22:19.019 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Absolute drawdown             │ 1.399 USDT (1.65%)             │\n'
2026-04-26 00:22:19.019 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Drawdown duration             │ 0 days 20:00:00                │\n'
2026-04-26 00:22:19.020 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Profit at drawdown start      │ 4.773 USDT                     │\n'
2026-04-26 00:22:19.020 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Profit at drawdown end        │ 3.374 USDT                     │\n'
2026-04-26 00:22:19.020 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Drawdown start                │ 2025-10-20 04:00:00            │\n'
2026-04-26 00:22:19.020 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Drawdown end                  │ 2025-10-21 00:00:00            │\n'
2026-04-26 00:22:19.020 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│ Market change                 │ -14.91%                        │\n'
2026-04-26 00:22:19.020 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '└───────────────────────────────┴────────────────────────────────┘\n'
2026-04-26 00:22:19.021 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '\n'
2026-04-26 00:22:19.021 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: 'Backtested 2025-10-07 00:00:00 -> 2025-10-21 00:00:00 | Max open trades : 2\n'
2026-04-26 00:22:19.021 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '                                                        STRATEGY SUMMARY        '
2026-04-26 00:22:19.021 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┏━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━'
2026-04-26 00:22:19.021 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┃ Strategy ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃ Avg Durati'
2026-04-26 00:22:19.021 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '┡━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━'
2026-04-26 00:22:19.021 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '│      yes │      7 │         1.19 │           3.374 │         4.22 │     21:09:'
2026-04-26 00:22:19.022 | DEBUG    | freqtrade_gui.services.process_run_manager | run bba959b6 stdout: '└──────────┴────────┴──────────────┴─────────────────┴──────────────┴───────────'
2026-04-26 00:22:19.481 | INFO     | freqtrade_gui.services.process_run_manager | Run bba959b6-eb87-4053-8b0b-ba6bddb84f4c finished | status=finished | exit_code=0
2026-04-26 00:22:19.501 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 00:22:19.515 | INFO     | freqtrade_gui.services.backtest | Backtest results saved: strategy=yes run_id=run_2026-04-26_00-22-19_73cb02
2026-04-26 00:23:43.215 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 00:23:43.218 | INFO     | freqtrade_gui.settings         | Settings saved to /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 00:23:43.219 | DEBUG    | freqtrade_gui.settings         | Saved: python=/home/mohs/Desktop/ae/pyside6/.venv/bin/python venv=/home/mohs/Desktop/ae/pyside6/.venv user_data=/home/mohs/Desktop/ae/pyside6/user_data
2026-04-26 00:29:01.878 | INFO     | freqtrade_gui.settings         | Settings saved to /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:01.878 | DEBUG    | freqtrade_gui.settings         | Saved: python=None venv=None user_data=/tmp/tmp9swmfecx/user_data
2026-04-26 00:29:01.908 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:02.434 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:02.435 | INFO     | freqtrade_gui.settings         | Settings saved to /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:02.435 | DEBUG    | freqtrade_gui.settings         | Saved: python=None venv=None user_data=/tmp/tmp9swmfecx/user_data
2026-04-26 00:29:02.697 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:02.710 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:03.200 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:03.201 | INFO     | freqtrade_gui.settings         | Settings saved to /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:03.201 | DEBUG    | freqtrade_gui.settings         | Saved: python=None venv=None user_data=/tmp/tmp9swmfecx/user_data
2026-04-26 00:29:03.501 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:03.529 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.005 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.005 | INFO     | freqtrade_gui.settings         | Settings saved to /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.006 | DEBUG    | freqtrade_gui.settings         | Saved: python=None venv=None user_data=/tmp/tmp9swmfecx/user_data
2026-04-26 00:29:04.250 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.272 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.343 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.344 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.344 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.345 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.871 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.872 | INFO     | freqtrade_gui.settings         | Settings saved to /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:04.872 | DEBUG    | freqtrade_gui.settings         | Saved: python=None venv=None user_data=/tmp/tmp9swmfecx/user_data
2026-04-26 00:29:05.059 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:05.128 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:05.128 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:05.128 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 00:29:05.129 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /tmp/tmp9swmfecx/settings.json
2026-04-26 02:39:40.841 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:39:40.842 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.112 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.167 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.167 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.291 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.291 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.348 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.349 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.350 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.881 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.883 | INFO     | freqtrade_gui.settings         | Settings saved to /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.883 | DEBUG    | freqtrade_gui.settings         | Saved: python=/home/mohs/Desktop/ae/pyside6/.venv/bin/python venv=/home/mohs/Desktop/ae/pyside6/.venv user_data=/home/mohs/Desktop/ae/pyside6/user_data
2026-04-26 02:42:26.884 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.885 | INFO     | freqtrade_gui.settings         | Settings saved to /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:26.885 | DEBUG    | freqtrade_gui.settings         | Saved: python=/home/mohs/Desktop/ae/pyside6/.venv/bin/python venv=/home/mohs/Desktop/ae/pyside6/.venv user_data=/home/mohs/Desktop/ae/pyside6/user_data
2026-04-26 02:42:26.885 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:27.262 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:27.292 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:27.293 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:27.294 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:27.295 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:27.295 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:27.298 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
2026-04-26 02:42:27.298 | DEBUG    | freqtrade_gui.settings         | Settings loaded from /home/mohs/Desktop/ae/pyside6/data/settings.json
